id,allergen,name,language,source,category
,soja,Karamell, Zuckerstange ",de,USDA
,gluten,Karamell, Zuckerstange ",de,USDA
,gluten,harter roter Weizen,de,USDA,
,soja,Halbsüße Schokoladenstückchen,de,USDA,
,soja,Sojalecithin als Emulgator,de,USDA,
,milch,pasteurisierter Prozess-Cheddar-Käse,de,USDA,
,milch,80 % Ziegenmilch,de,USDA,
,milch,Cheddar-Käse,de,USDA,
,gluten,Cracker,de,USDA,
,soja,Cracker,de,USDA,
,soja,Margarine,de,USDA,
,milch,Magermilch der Güteklasse A,de,USDA,
,gluten,Waffelbrot,de,USDA,
,milch,Waffelbrot,de,USDA,
,soja,Waffelbrot,de,USDA,
,erdnuss,Butter-Toffee-Erdnüsse,de,USDA,
,milch,Butter-Toffee-Erdnüsse,de,USDA,
,soja,dunkle Schokolade,de,USDA,
,soja,teilweise hydrierte Soja- und/oder Baumwollsamenöle,de,USDA,
,milch,Sauerrahm und Milch,de,USDA,
,milch,fettarme Trockenmilch,de,USDA,
,sulfite,Bisulfite,de,USDA,
,milch,Milchkännchen: Maissirup-Feststoffe,de,USDA,
,gluten,angereichertes gebleichtes Weizenmehl,de,USDA,
,ei,Nudeln,de,USDA,
,gluten,Nudeln,de,USDA,
,milch,Bio-Joghurt,de,USDA,
,nüsse,geraspelte geröstete Kokosnuss,de,USDA,
,milch,Cheddar-Käse,de,USDA,
,sellerie,Bio-Selleriesaftkonzentrat,de,USDA,
,milch,Zitronen-Knoblauch-Kräuterbutter,de,USDA,
,soja,Halbsüße Schokoladenstückchen,de,USDA,
,gluten,Dinkelkerne,de,USDA,
,gluten,rote Weizenkleie,de,USDA,
,milch,Milchschokoladenstückchen,de,USDA,
,soja,Milchschokoladenstückchen,de,USDA,
,soja,Pflanzenöl,de,USDA,
,fisch,Sardelle,de,USDA,
,milch,Parmigiano-Reggiano-Käse,de,USDA,
,soja,vollständig gekochte Hähnchenbrustscheiben,de,USDA,
,milch,Enzymmodifizierter Blauschimmelkäse,de,USDA,
,milch,Milchschokolade,de,USDA,
,soja,Milchschokolade,de,USDA,
,nüsse,Maltodextrin-Mandeln,de,USDA,
,milch,Mozzarella-Käse,de,USDA,
,soja,Raps-/Sojaöl,de,USDA,
,milch,Molkenproteinkonzentrat,de,USDA,
,senf,Senf,de,USDA,
,soja,Senf,de,USDA,
,gluten,angereichertes Durummehl,de,USDA,
,sesam,Gerösteter Paprika-Hummus,de,USDA,
,milch,Karamellchips,de,USDA,
,soja,Karamellchips,de,USDA,
,gluten,Knoblauch-Kräuter-Tortilla,de,USDA,
,soja,Knoblauch-Kräuter-Tortilla,de,USDA,
,soja,Pflanzenöl,de,USDA,
,fisch,Wilder Rotlachs aus Alaska,de,USDA,
,ei,glutenfreie Matze,de,USDA,
,soja,Soja- und Palmkernöle,de,USDA,
,soja,teilweise hydriertes und modifiziertes Sojaöl,de,USDA,
,nüsse,Mandelmehl,de,USDA,
,milch,Bio-Cheddar-Käse,de,USDA,
,soja,Huhn,de,USDA,
,gluten,Malz,de,USDA,
,gluten,gekochte dreifarbige Rotelli,de,USDA,
,soja,pflanzliches Protein,de,USDA,
,soja,dunkle Schokolade,de,USDA,
,milch,Schokoladenstückchen,de,USDA,
,fisch,Schokoladenstückchen,de,USDA,
,sulfite,Ananas,de,USDA,
,milch,Romano-Käse,de,USDA,
,nüsse,Haselnuss 15 %,de,USDA,
,fisch,Krabbenimitat,de,USDA,
,gluten,Krabbenimitat,de,USDA,
,ei,Krabbenimitat,de,USDA,
,soja,Krabbenimitat,de,USDA,
,erdnuss,Erdnussbutter,de,USDA,
,soja,Erdnussbutter,de,USDA,
,erdnuss,Erdnussbutter,de,USDA,
,soja,Erdnussbutter,de,USDA,
,soja,Mango-Koriander-Vinaigrette,de,USDA,
,milch,Asiago-Käse,de,USDA,
,soja,Sojaproteinkonzentrat,de,USDA,
,fisch,Austernbrühe,de,USDA,
,milch,Sahne,de,USDA,
,krebstiere,Konditorglasur,de,USDA,
,nüsse,schwarze Walnüsse,de,USDA,
,gluten,Graham Cracker Swirl,de,USDA,
,soja,Graham Cracker Swirl,de,USDA,
,soja,Sojaöl mit hohem Ölsäuregehalt und/oder Sojaöl,de,USDA,
,soja,Pommes Frites,de,USDA,
,soja,Bio-Tamari,de,USDA,
,soja,Sojalecithinmono- und -diglyceride,de,USDA,
,milch,Orange und gelbe dekorative Locken,de,USDA,
,soja,Orange und gelbe dekorative Locken,de,USDA,
,sulfite,goldene Rosinen mit Schwefeldioxid,de,USDA,
,gluten,Semmelbrösel,de,USDA,
,soja,Semmelbrösel,de,USDA,
,milch,Parmesankäse,de,USDA,
,milch,Parmesankäse,de,USDA,
,milch,ungeräucherter Provolone-Käse,de,USDA,
,soja,Sojabohnen-Pflanzenöl,de,USDA,
,milch,Schokolade,de,USDA,
,soja,Schokolade,de,USDA,
,krebstiere,Muschelsaft,de,USDA,
,milch,Aufrahmmittel,de,USDA,
,soja,Aufrahmmittel,de,USDA,
,gluten,Angereichertes Weizenmehl,de,USDA,
,milch,pasteurisierte Milch,de,USDA,
,sulfite,trockener Wermut,de,USDA,
,milch,Bio-Cheddar-Käse,de,USDA,
,milch,Sauerrahm,de,USDA,
,milch,pasteurisierter Prozess-Gouda-Käse: Sauermilch,de,USDA,
,erdnuss,In Erdnussöl geröstete Cashewnüsse,de,USDA,
,nüsse,In Erdnussöl geröstete Cashewnüsse,de,USDA,
,milch,natürliche Aromen,de,USDA,
,ei,flüssiges Eierweiß,de,USDA,
,milch,Gorgonzola-Käse,de,USDA,
,milch,Butter,de,USDA,
,milch,Gradea pasteurisierte, kultivierte, fettarme Milch",de
,erdnuss,trocken geröstete, blanchierte Erdnüsse",de,USDA
,soja,Backfett,de,USDA,
,milch,Frischkäse,de,USDA,
,gluten,Keks,de,USDA,
,sesam,Rapsöl, geröstete Sesamkörner",de,USDA
,milch,Karamell,de,USDA,
,soja,dunkle Schokolade,de,USDA,
,milch,Magermilchproteinkonzentrat,de,USDA,
,erdnuss,geröstete Erdnüsse,de,USDA,
,gluten,nicht bromiertes, ungebleichtes, angereichertes Weizenmehl ",de
,sulfite,Natriumbenzoat und Natriummetabisulfit,de,USDA,
,soja,Edamame Hummus,de,USDA,
,sesam,Edamame Hummus,de,USDA,
,gluten,hydrolysiertes Pflanzenprotein,de,USDA,
,milch,Butter,de,USDA,
,nüsse,Cashewnüsse,de,USDA,
,milch,Milchschokolade,de,USDA,
,soja,Milchschokolade,de,USDA,
,milch,Romano-Käse,de,USDA,
,soja,pflanzliches Backfett,de,USDA,
,fisch,Sardellen,de,USDA,
,milch,kultivierte Magermilch der Güteklasse A,de,USDA,
,gluten,Angereicherte Nudeln,de,USDA,
,gluten,Angereichertes Weizenmehl,de,USDA,
,gluten,Honig-Sesam-Sticks,de,USDA,
,sesam,Honig-Sesam-Sticks,de,USDA,
,gluten,angereichertes gebleichtes Mehl,de,USDA,
,erdnuss,Mandeln und Cashewnüsse,de,USDA,
,nüsse,Mandeln und Cashewnüsse,de,USDA,
,milch,Gruyère-Käse,de,USDA,
,soja,Gemüsebrühe,de,USDA,
,sellerie,Gemüsebrühe,de,USDA,
,milch,Käse: Mozzarella,de,USDA,
,milch,Käsekulturen,de,USDA,
,soja,Soja- und Milchprodukte,de,USDA,
,milch,Soja- und Milchprodukte,de,USDA,
,nüsse,Bio-Haselnüsse,de,USDA,
,milch,Zartbitterschokolade,de,USDA,
,soja,Zartbitterschokolade,de,USDA,
,gluten,Predust: angereichertes Weizenmehl,de,USDA,
,milch,Kartoffelpüree,de,USDA,
,milch,fettarmer Ricotta,de,USDA,
,milch,Klasse eine Bio-Creme,de,USDA,
,milch,fettarmer Joghurt,de,USDA,
,milch,Romano-Käse,de,USDA,
,gluten,Fladenbrot: angereichertes Weizenmehl,de,USDA,
,sesam,Künstlicher Farbstoff  Frosted Cupcake – Sonnenblumenlecithin,de,USDA,
,milch,Milchbutter,de,USDA,
,gluten,Semmelbrösel,de,USDA,
,gluten,Brot: angereichertes Weizenmehl,de,USDA,
,milch,Ziegenkäse,de,USDA,
,soja,gewürzte Kartoffeln,de,USDA,
,gluten,und Weizenmehl,de,USDA,
,milch,Fontina-Käse,de,USDA,
,soja,Lecithin,de,USDA,
,soja,5 % davon: Sojaproteinisolat,de,USDA,
,gluten,Nudel: angereichertes Weizenmehl,de,USDA,
,soja,Pflanzenöl,de,USDA,
,milch,dunkle Schokolade,de,USDA,
,soja,dunkle Schokolade,de,USDA,
,nüsse,Pili-Nusscreme,de,USDA,
,ei,Bio pasteurisierte Eier,de,USDA,
,milch,Edamerkäse,de,USDA,
,erdnuss,Erdnussbutterbecher,de,USDA,
,milch,Erdnussbutterbecher,de,USDA,
,soja,Erdnussbutterbecher,de,USDA,
,fisch,Tilapia,de,USDA,
,milch,Milchschokolade,de,USDA,
,soja,Milchschokolade,de,USDA,
,sulfite,Weißwein mit Schwefeldioxid,de,USDA,
,nüsse,Mandeln,de,USDA,
,sulfite,goldene Rosinen,de,USDA,
,gluten,Bio-angereichertes Weizenmehl,de,USDA,
,milch,fettfreier Joghurt,de,USDA,
,soja,gewürztes gekochtes Rind- und Schweinefleisch,de,USDA,
,gluten,Honigbeschichtung,de,USDA,
,soja,Honigbeschichtung,de,USDA,
,gluten,kaum gemälzt,de,USDA,
,gluten,Glukose-Fruktose-Sirup,de,USDA,
,erdnuss,Butter-Toffee-Erdnüsse,de,USDA,
,milch,Butter-Toffee-Erdnüsse,de,USDA,
,milch,Bio-kultivierte fettarme Milch,de,USDA,
,soja,gehärtete Pflanzenöle,de,USDA,
,milch,Cheddar-Clubkäse,de,USDA,
,erdnuss,Sonnenblumenkerne,de,USDA,
,sesam,geröstete Bio-Sesamkörner,de,USDA,
,sesam,Hummus,de,USDA,
,soja,Sojaöl und teilweise hydrierte Sojaöle,de,USDA,
,gluten,Vollkorn-Buchweizenmehl; Vollkornmehl; Treibmittel ; Traubenzucker; Salz,de,USDA,
,gluten,Balsamico-Vinaigrette,de,USDA,
,soja,Balsamico-Vinaigrette,de,USDA,
,senf,Balsamico-Vinaigrette,de,USDA,
,soja,Rapsöl und/oder teilweise hydriertes Sojaöl,de,USDA,
,gluten,angereichertes Weizenmehl gebleicht,de,USDA,
,milch,Halbweich- und Blauschimmelkäse,de,USDA,
,gluten,Schokoladenkekse,de,USDA,
,soja,Schokoladenkekse,de,USDA,
,erdnuss,Erdnussbutterbecher {Zucker,de,USDA,
,krebstiere,krabbenbraunes Fleisch,de,USDA,
,milch,Monterey-Jack-Käse,de,USDA,
,gluten,Bio-Weizen,de,USDA,
,milch,Bio-Gewürz für weißen Cheddar-Käse,de,USDA,
,milch,Kakaotropfen,de,USDA,
,soja,Kakaotropfen,de,USDA,
,gluten,ungebleichtes angereichertes Mehl,de,USDA,
,milch,Annatto,de,USDA,
,sulfite,Weißweinessig,de,USDA,
,milch,weniger als 2 % von: Milch,de,USDA,
,gluten,angereichertes gebleichtes Mehl,de,USDA,
,milch,weiße Schokolade,de,USDA,
,soja,weiße Schokolade,de,USDA,
,soja,Pflanzenöle,de,USDA,
,milch,Putenhackbraten,de,USDA,
,ei,Putenhackbraten,de,USDA,
,gluten,Putenhackbraten,de,USDA,
,soja,Putenhackbraten,de,USDA,
,soja,Sojalecithin – ein Emulgator,de,USDA,
,milch,Monterey Jack und weißer Cheddar-Käse,de,USDA,
,gluten,Monterey Jack und weißer Cheddar-Käse,de,USDA,
,milch,Cheddar- und Blauschimmelkäse,de,USDA,
,soja,Margarine,de,USDA,
,milch,weiße Schokoladentropfen,de,USDA,
,soja,weiße Schokoladentropfen,de,USDA,
,gluten,Vollkorntoast,de,USDA,
,soja,Vollkorntoast,de,USDA,
,ei,Guacamole-Aufstrich “,de,USDA,
,soja,Guacamole-Aufstrich “,de,USDA,
,senf,Guacamole-Aufstrich “,de,USDA,
,sesam,Sesamöl,de,USDA,
,soja,Raps- und/oder Sojabohnen- und/oder Palmöl mit TBHQ-Zusatz für Frische,de,USDA,
,milch,und Buttermilch,de,USDA,
,soja,Schokolade,de,USDA,
,milch,Schokolade,de,USDA,
,ei,Flüssigei,de,USDA,
,gluten,Weizenproteinisolat,de,USDA,
,milch,Laktosereduzierte Molke,de,USDA,
,milch,pasteurisierter weißer Cheddar-Käse,de,USDA,
,soja,Sojalecithin,de,USDA,
,milch,Grünkohlpesto,de,USDA,
,milch,Parmesankäse,de,USDA,
,soja,Sojaöl und/oder teilweise hydriertes Sojaöl,de,USDA,
,soja,Pflanzenöl,de,USDA,
,soja,Margarine,de,USDA,
,milch,Margarine,de,USDA,
,ei,Lysozym,de,USDA,
,fisch,lösliches Krabbengewürz,de,USDA,
,sellerie,Weißes Hühnerfleisch,de,USDA,
,gluten,angereichertes Weizenmehl,de,USDA,
,milch,pasteurisierte fettarme Kulturmilch der Güteklasse A,de,USDA,
,milch,Monterey-Jack-Käse mit Jalapenopfeffer,de,USDA,
,fisch,Räucherlachs  und natürliche Aromen,de,USDA,
,milch,Ziegenkäse,de,USDA,
,milch,Kondensmagermilch,de,USDA,
,gluten,Gekochte Nudelblätter,de,USDA,
,ei,Gekochte Nudelblätter,de,USDA,
,sulfite,geschwefelt,de,USDA,
,nüsse,blanchierte Bio-Mandeln,de,USDA,
,ei,Marshmallow-Bindemittel,de,USDA,
,erdnuss,frisch geröstete Erdnüsse,de,USDA,
,milch,2 % oder weniger halbsüße Schokoladenstückchen,de,USDA,
,milch,Milchproteinisolate,de,USDA,
,milch,Calcium- und Natriumcaseinat,de,USDA,
,sellerie,Rohschinken,de,USDA,
,senf,gelbes Senfmehl,de,USDA,
,sulfite,Schwefeldioxid zur Erhaltung der Farbe,de,USDA,
,milch,Frischkäse,de,USDA,
,nüsse,englische Walnüsse,de,USDA,
,soja,Pflanzenöl,de,USDA,
,milch,Sauerrahmfeststoffe,de,USDA,
,fisch,Austernsaft,de,USDA,
,milch,Milchschokolade,de,USDA,
,soja,Milchschokolade,de,USDA,
,soja,gentechnikfreie Reismilch,de,USDA,
,gluten,Waffeln,de,USDA,
,soja,Waffeln,de,USDA,
,soja,pflanzliches Backfett,de,USDA,
,sellerie,Gemüsebrühe,de,USDA,
,senf,Gemüsebrühe,de,USDA,
,sellerie,Hühnerbrühe,de,USDA,
,nüsse,geröstete Mandeln,de,USDA,
,milch,gereifter Parmesankäse,de,USDA,
,fisch,Mahi Mahi,de,USDA,
,krebstiere,Süßwarenglasur,de,USDA,
,milch,Parmesankäse,de,USDA,
,soja,eingekapseltes Salz,de,USDA,
,milch,Schweizer Emmentaler und Greyerzer Käse 50 %,de,USDA,
,erdnuss,Erdnussbutter,de,USDA,
,nüsse,geröstete Mandeln,de,USDA,
,gluten,Karottenkuchen,de,USDA,
,soja,Karottenkuchen,de,USDA,
,ei,Karottenkuchen,de,USDA,
,gluten,Vanillekekse,de,USDA,
,soja,Vanillekekse,de,USDA,
,senf,Dijon-Senf,de,USDA,
,soja,dunkle süße Schokolade,de,USDA,
,soja,Gewürz,de,USDA,
,milch,Parmesankäse,de,USDA,
,nüsse,Cashewnüsse,de,USDA,
,soja,Pflanzenöl,de,USDA,
,gluten,Angereichertes Mehl,de,USDA,
,nüsse,Haselnüsse,de,USDA,
,milch,und Cheddar-Käse,de,USDA,
,gluten,Angereichertes Mehl,de,USDA,
,erdnuss,ganze und gehackte Erdnüsse,de,USDA,
,milch,Ghee,de,USDA,
,gluten,Makkaroniprodukt,de,USDA,
,milch,Romano-Käse aus Kuhmilch,de,USDA,
,krebstiere,Krabbenfleisch,de,USDA,
,krebstiere,geräucherte Babymuscheln,de,USDA,
,gluten,Tortilla,de,USDA,
,soja,Tortilla,de,USDA,
,gluten,gekocht,de,USDA,
,milch,gekocht,de,USDA,
,ei,pasteurisiertes, gezuckertes Eigelb",de,USDA
,milch,pasteurisiertes, gezuckertes Eigelb",de,USDA
,soja,Halbsüße Schokolade,de,USDA,
,milch,Halbsüße Schokolade,de,USDA,
,soja,halbsüßes Schokoladenstück,de,USDA,
,ei,Rührei,de,USDA,
,gluten,vorgekochter Bio-Kamut-Khorasan-Weizen,de,USDA,
,nüsse,Kastanien,de,USDA,
,fisch,Alaska-Seelachs,de,USDA,
,milch,Bio-Pecorino-Romano-Käse aus Schafsmilch,de,USDA,
,erdnuss,Trocken geröstete Bio-Erdnüsse,de,USDA,
,milch,fettarmes Eis,de,USDA,
,gluten,Nudeln und Gemüse: Nudeln,de,USDA,
,milch,Bio-Milchbutter,de,USDA,
,senf,Gurkenrelish,de,USDA,
,soja,Brotaufstrich: Sojaöl,de,USDA,
,sulfite,Schwefeldioxid,de,USDA,
,soja,Reiscracker-Chili-Halbmond,de,USDA,
,gluten,Reiscracker-Chili-Halbmond,de,USDA,
,milch,Milchschokolade,de,USDA,
,soja,Milchschokolade,de,USDA,
,gluten,Angereicherte Eiernudeln,de,USDA,
,ei,Angereicherte Eiernudeln,de,USDA,
,milch,körniger Käse,de,USDA,
,milch,reine dunkle und Milchschokolade und weiße Kakaobutter,de,USDA,
,soja,reine dunkle und Milchschokolade und weiße Kakaobutter,de,USDA,
,ei,Ei-Ersatz,de,USDA,
,erdnuss,Pflanzenöl,de,USDA,
,soja,Pflanzenöl,de,USDA,
,milch,Käsegewürz,de,USDA,
,soja,Hühnerbrühe,de,USDA,
,sellerie,Hühnerbrühe,de,USDA,
,milch,Fontina-Käse,de,USDA,
,milch,Joghurt: kultivierte, pasteurisierte Bio-Magermilch der Güteklasse A",de,USDA
,erdnuss,Sonnenblumenkerne,de,USDA,
,soja,Sonnenblumenkerne,de,USDA,
,nüsse,Haselnuss-Crunch: Zucker,de,USDA,
,sulfite,Chablis-Wein,de,USDA,
,milch,Baby-Schweizer Käse,de,USDA,
,milch,Romano-Käse,de,USDA,
,milch,Karamell,de,USDA,
,soja,Karamell,de,USDA,
,milch,teilentrahmter Mozzarella mit niedrigem Feuchtigkeitsgehalt,de,USDA,
,gluten,Dextrose-Sirup,de,USDA,
,soja,Maisgluten und Weizengluten mit teilweise hydriertem Baumwollsamen- und Sojaöl,de,USDA,
,gluten,Maisgluten und Weizengluten mit teilweise hydriertem Baumwollsamen- und Sojaöl,de,USDA,
,soja,Bio-Tofu,de,USDA,
,sulfite,Natriummetabisulfit,de,USDA,
,gluten,Kekse mit Tortenboden,de,USDA,
,soja,Kekse mit Tortenboden,de,USDA,
,nüsse,Kokosraspeln,de,USDA,
,milch,Mozzarella-Käse,de,USDA,
,milch,Milch,de,USDA,
,ei,Eigelb,de,USDA,
,ei,trockene Eier,de,USDA,
,gluten,Penne-Nudeln,de,USDA,
,ei,Penne-Nudeln,de,USDA,
,gluten,ungebleichtes Weizenmehl,de,USDA,
,sellerie,Konzentrat aus Hühnerknochenbrühe .,de,USDA,
,milch,pasteurisierter, teilentrahmter Mozzarella-Käse ",de,USDA
,gluten,Cracker,de,USDA,
,erdnuss,Erdnussbutterbecher: Zucker,de,USDA,
,milch,importierter Pecorino Romano-Käse,de,USDA,
,gluten,Nudeln: Weizenmehl,de,USDA,
,senf,Senfkörner,de,USDA,
,milch,Milchschokolade-Erdnuss-Edelsteine ​​,de,USDA,
,erdnuss,Milchschokolade-Erdnuss-Edelsteine ​​,de,USDA,
,milch,dunkle Schokoladenstückchen,de,USDA,
,soja,dunkle Schokoladenstückchen,de,USDA,
,milch,pasteurisierte Milch und/oder Milchfett,de,USDA,
,soja,Margarine,de,USDA,
,soja,dunkle süße Schokolade,de,USDA,
,senf,gentechnikfreies Senfmehl,de,USDA,
,milch,Sauerrahm,de,USDA,
,gluten,angereichertes Mehl  Wasser,de,USDA,
,milch,Käse: Asiago,de,USDA,
,milch,Romano-Käse,de,USDA,
,erdnuss,Erdnüsse nach Virginia-Art,de,USDA,
,gluten,kultiviertes Weizenmehl mit Essig versetzt,de,USDA,
,soja,Halbsüße Schokolade,de,USDA,
,gluten,Gemüsebrühe,de,USDA,
,milch,Schokoladenstückchen,de,USDA,
,gluten,Kuchen: gebleichtes, angereichertes Weizenmehl ",de,USDA
,milch,Sahne,de,USDA,
,soja,Sahne,de,USDA,
,milch,Provolone-Käse,de,USDA,
,sulfite,sonnengetrocknete Tomaten,de,USDA,
,milch,Peperoni,de,USDA,
,milch,Bio-Sauerrahm,de,USDA,
,gluten,Kekse,de,USDA,
,soja,Kekse,de,USDA,
,milch,Kekse,de,USDA,
,milch,Kaffeeweißer  Kakao,de,USDA,
,soja,Kaffeeweißer  Kakao,de,USDA,
,erdnuss,Cashewnüsse und Pekannüsse,de,USDA,
,nüsse,Cashewnüsse und Pekannüsse,de,USDA,
,soja,teilweise hydriertes Pflanzenöl,de,USDA,
,gluten,Gekochte angereicherte Spaghetti,de,USDA,
,gluten,angereichertes gebleichtes Mehl,de,USDA,
,gluten,angereichertes Weizenmehl,de,USDA,
,erdnuss,Erdnussbuttersirup,de,USDA,
,soja,Erdnussbuttersirup,de,USDA,
,milch,Gewürz: Molke,de,USDA,
,fisch,Thunfisch,de,USDA,
,milch,Chili-Limetten-Tortillachips,de,USDA,
,gluten,Chili-Limetten-Tortilla-Chips,de,USDA,
,gluten,Chili-Limetten-Tortillachips,de,USDA,
,soja,Tortilla,de,USDA,
,gluten,Tortilla,de,USDA,
,soja,Pflanzenöl,de,USDA,
,gluten,gebleichtes, angereichertes Weizenmehl ",de,USDA
,milch,Parmesankäse,de,USDA,
,gluten,Panko-Semmelbrösel,de,USDA,
,erdnuss,geröstete Erdnüsse,de,USDA,
,milch,Ziegenkäse,de,USDA,
,milch,Eiscreme,de,USDA,
,soja,Emulgator  und natürliche Vanille,de,USDA,
,milch,Griechischer Vanille-Fettjoghurt,de,USDA,
,gluten,angereichertes ungebleichtes Weizenmehl,de,USDA,
,gluten,Angereicherte Eiernudeln,de,USDA,
,ei,Angereicherte Eiernudeln,de,USDA,
,milch,natürliche Aromen mit Milch,de,USDA,
,milch,Malzzentrum,de,USDA,
,gluten,Malzzentrum,de,USDA,
,milch,Frischkäse,de,USDA,
,milch,Käse,de,USDA,
,sesam,gentechnikfreies, geschlagenes Sesam-Tahini",de,USDA
,soja,Pflanzenöl,de,USDA,
,gluten,Semmelbrösel,de,USDA,
,gluten,Nudeln,de,USDA,
,milch,gesalzene Butter,de,USDA,
,nüsse,Pekannüsse,de,USDA,
,gluten,angereichertes Weizenmehl,de,USDA,
,senf,Senf Gran,de,USDA,
,soja,Halbsüße Schokoladenstückchen,de,USDA,
,milch,Grana Padano gU-Käse,de,USDA,
,soja,Teriyaki-Gewürz,de,USDA,
,gluten,Teriyaki-Gewürz,de,USDA,
,krebstiere,Muschelbrühe,de,USDA,
,erdnuss,in Erdnüssen und/oder Baumwollsamen geröstet,de,USDA,
,senf,Honig-Senf-Marinade,de,USDA,
,gluten,israelischer Couscous,de,USDA,
,milch,teilentrahmter Mozzarella-Käse mit niedrigem Feuchtigkeitsgehalt,de,USDA,
,soja,teilentrahmter Mozzarella-Käse mit niedrigem Feuchtigkeitsgehalt,de,USDA,
,soja,GVO-freies Soja-Crisp,de,USDA,
,gluten,Semmelbrösel: Weizenmehl,de,USDA,
,erdnuss,blanchierte Erdnüsse, in Erdnussöl geröstet",de,USDA
,fisch,Krabbenfleischimitat,de,USDA,
,gluten,Krabbenfleischimitat,de,USDA,
,ei,Krabbenfleischimitat,de,USDA,
,soja,Krabbenfleischimitat,de,USDA,
,ei,Sortiere extra große Bio-Eier,de,USDA,
,milch,Ricotta-Käse,de,USDA,
,milch,Feta-Käse,de,USDA,
,milch,Zartbitterschokolade,de,USDA,
,soja,Hähnchen- und Gemüse-Potstickers,de,USDA,
,gluten,Hähnchen- und Gemüse-Potstickers,de,USDA,
,sesam,Hähnchen- und Gemüse-Potstickers,de,USDA,
,ei,Mayonnaise,de,USDA,
,soja,Mayonnaise,de,USDA,
,gluten,Maisbreimehl,de,USDA,
,fisch,getrockneter Bonito,de,USDA,
,senf,Dijon-Senf,de,USDA,
,milch,Milch mit Vitamin D3,de,USDA,
,soja,Halbsüße Schokolade,de,USDA,
,soja,Pflanzenöl,de,USDA,
,milch,Karamell,de,USDA,
,soja,Karamell,de,USDA,
,soja,entfettetes Sojamehl,de,USDA,
,gluten,Mit Käse gewürzte Brezeln,de,USDA,
,milch,Mit Käse gewürzte Brezeln,de,USDA,
,sulfite,Kokosnuss mit Natriummetabisulfit,de,USDA,
,soja,hydrolysiertes Sojabohnenprotein,de,USDA,
,milch,dunkle Schokolade,de,USDA,
,soja,dunkle Schokolade,de,USDA,
,milch,Milchfett,de,USDA,
,gluten,Angereichertes Mehl,de,USDA,
,nüsse,Pistazienpaste,de,USDA,
,soja,Backfett,de,USDA,
,gluten,Brezeln: angereichertes Mehl,de,USDA,
,milch,Mozzarella,de,USDA,
,erdnuss,Aromen,de,USDA,
,milch,Aromen,de,USDA,
,soja,Pflanzenölfett,de,USDA,
,gluten,Bio-Vollkornmehl,de,USDA,
,soja,Aromen,de,USDA,
,milch,Käse,de,USDA,
,milch,Margarine,de,USDA,
,soja,Margarine,de,USDA,
,gluten,extra raffiniertes Hartweizenmehl,de,USDA,
,gluten,Nudeln,de,USDA,
,ei,Nudeln,de,USDA,
,sellerie,Beau-Monde-Gewürz,de,USDA,
,ei,getrocknetes Ei,de,USDA,
,sulfite,Natriumbenzoat und Natriummetabisulfit,de,USDA,
,gluten,100 % Hartweizen-Vollweizenweizen,de,USDA,
,gluten,Croutons,de,USDA,
,milch,Croutons,de,USDA,
,milch,Butter,de,USDA,
,gluten,angereichertes gebleichtes Mehl,de,USDA,
,krebstiere,Meeresmuscheln,de,USDA,
,gluten,angereichertes ungebleichtes Mehl,de,USDA,
,soja,Schlagsahne,de,USDA,
,milch,Schlagsahne,de,USDA,
,nüsse,trocken geröstete Kürbiskernkerne,de,USDA,
,soja,Zartbitterschokolade,de,USDA,
,senf,grüner Senf,de,USDA,
,ei,Eierfrikadelle,de,USDA,
,milch,Eierfrikadelle,de,USDA,
,soja,Eierfrikadelle,de,USDA,
,soja,Halbsüße Schokolade,de,USDA,
,sulfite,Konservierungsstoffe,de,USDA,
,gluten,Brotwürfel,de,USDA,
,soja,Brotwürfel,de,USDA,
,milch,Käse,de,USDA,
,milch,Milch,de,USDA,
,milch,Frischkäse,de,USDA,
,milch,Mozzarella-Käse ; Salame,de,USDA,
,milch,Bio-Mozzarella,de,USDA,
,milch,Mit Joghurt überzogene Rosinen,de,USDA,
,soja,Mit Joghurt überzogene Rosinen,de,USDA,
,milch,Cheddar-Käse,de,USDA,
,soja,Pflanzenöl,de,USDA,
,milch,Enzymmodifizierter Romano-Käse,de,USDA,
,milch,pasteurisierte Bio-Sahne,de,USDA,
,gluten,Schokoladenstreusel,de,USDA,
,milch,Schokoladenstreusel,de,USDA,
,nüsse,Rohe Bio-Walnüsse,de,USDA,
,milch,Ricotta,de,USDA,
,soja,Hühnersalat,de,USDA,
,ei,Hühnersalat,de,USDA,
,senf,Hühnersalat,de,USDA,
,soja,Sojaöl als Verarbeitungsmittel,de,USDA,
,nüsse,Bio-Kokosnuss,de,USDA,
,soja,Pflanzenölfett,de,USDA,
,milch,Milch+,de,USDA,
,milch,Bio-Cheddar-Käse,de,USDA,
,milch,Feta-Käse,de,USDA,
,krebstiere,Streusel,de,USDA,
,soja,Bio-Sojabohnen,de,USDA,
,sulfite,Mit Schwefeldioxid konservierte Feigen,de,USDA,
,fisch,natürliche Aromen,de,USDA,
,milch,Enzymmodifizierter Käse,de,USDA,
,milch,Schokolade,de,USDA,
,soja,Schokolade,de,USDA,
,gluten,Angereichertes Mehl, ungebleichtes Weizenmehl",de,USDA
,milch,Joghurt,de,USDA,
,soja,Stabilisator,de,USDA,
,gluten,Semmelbrösel,de,USDA,
,soja,Pflanzenöl,de,USDA,
,milch,Natriumcaseinat,de,USDA,
